FID,XLL,XUL,XUR,XLR,YLL,YUL,YUR,YLR
17670,8.500042,8.3333753,8.3333753,8.500042,11.0000203,11.0000203,11.166687,11.166687
17671,8.6667087,8.500042,8.500042,8.6667087,11.0000203,11.0000203,11.166687,11.166687
17672,8.8333754,8.6667087,8.6667087,8.8333754,11.0000203,11.0000203,11.166687,11.166687
17673,9.0000421,8.8333754,8.8333754,9.0000421,11.0000203,11.0000203,11.166687,11.166687
17674,9.1667088,9.0000421,9.0000421,9.1667088,11.0000203,11.0000203,11.166687,11.166687
17675,9.3333755,9.1667088,9.1667088,9.3333755,11.0000203,11.0000203,11.166687,11.166687
17676,9.5000422,9.3333755,9.3333755,9.5000422,11.0000203,11.0000203,11.166687,11.166687
17677,9.6667089,9.5000422,9.5000422,9.6667089,11.0000203,11.0000203,11.166687,11.166687
17678,9.8333756,9.6667089,9.6667089,9.8333756,11.0000203,11.0000203,11.166687,11.166687
17679,10.0000423,9.8333756,9.8333756,10.0000423,11.0000203,11.0000203,11.166687,11.166687
17680,10.166709,10.0000423,10.0000423,10.166709,11.0000203,11.0000203,11.166687,11.166687
17681,10.3333757,10.166709,10.166709,10.3333757,11.0000203,11.0000203,11.166687,11.166687
17682,10.5000424,10.3333757,10.3333757,10.5000424,11.0000203,11.0000203,11.166687,11.166687
17683,10.6667091,10.5000424,10.5000424,10.6667091,11.0000203,11.0000203,11.166687,11.166687
17684,10.8333758,10.6667091,10.6667091,10.8333758,11.0000203,11.0000203,11.166687,11.166687
17685,11.0000425,10.8333758,10.8333758,11.0000425,11.0000203,11.0000203,11.166687,11.166687
17686,11.1667092,11.0000425,11.0000425,11.1667092,11.0000203,11.0000203,11.166687,11.166687
17687,11.3333759,11.1667092,11.1667092,11.3333759,11.0000203,11.0000203,11.166687,11.166687
17688,11.5000426,11.3333759,11.3333759,11.5000426,11.0000203,11.0000203,11.166687,11.166687
17689,11.6667093,11.5000426,11.5000426,11.6667093,11.0000203,11.0000203,11.166687,11.166687
17690,11.833376,11.6667093,11.6667093,11.833376,11.0000203,11.0000203,11.166687,11.166687
17691,12.0000427,11.833376,11.833376,12.0000427,11.0000203,11.0000203,11.166687,11.166687
17692,12.1667094,12.0000427,12.0000427,12.1667094,11.0000203,11.0000203,11.166687,11.166687
17693,12.3333761,12.1667094,12.1667094,12.3333761,11.0000203,11.0000203,11.166687,11.166687
17694,12.5000428,12.3333761,12.3333761,12.5000428,11.0000203,11.0000203,11.166687,11.166687
17695,12.6667095,12.5000428,12.5000428,12.6667095,11.0000203,11.0000203,11.166687,11.166687
17696,12.8333762,12.6667095,12.6667095,12.8333762,11.0000203,11.0000203,11.166687,11.166687
17697,13.0000429,12.8333762,12.8333762,13.0000429,11.0000203,11.0000203,11.166687,11.166687
17698,13.1667096,13.0000429,13.0000429,13.1667096,11.0000203,11.0000203,11.166687,11.166687
17699,13.3333763,13.1667096,13.1667096,13.3333763,11.0000203,11.0000203,11.166687,11.166687
17700,13.500043,13.3333763,13.3333763,13.500043,11.0000203,11.0000203,11.166687,11.166687
17701,13.6667097,13.500043,13.500043,13.6667097,11.0000203,11.0000203,11.166687,11.166687
17702,13.8333764,13.6667097,13.6667097,13.8333764,11.0000203,11.0000203,11.166687,11.166687
17703,14.0000431,13.8333764,13.8333764,14.0000431,11.0000203,11.0000203,11.166687,11.166687
17704,14.1667098,14.0000431,14.0000431,14.1667098,11.0000203,11.0000203,11.166687,11.166687
17705,14.3333765,14.1667098,14.1667098,14.3333765,11.0000203,11.0000203,11.166687,11.166687
17706,14.5000432,14.3333765,14.3333765,14.5000432,11.0000203,11.0000203,11.166687,11.166687
17707,14.6667099,14.5000432,14.5000432,14.6667099,11.0000203,11.0000203,11.166687,11.166687
17708,14.8333766,14.6667099,14.6667099,14.8333766,11.0000203,11.0000203,11.166687,11.166687
17709,15.0000433,14.8333766,14.8333766,15.0000433,11.0000203,11.0000203,11.166687,11.166687
17710,15.16671,15.0000433,15.0000433,15.16671,11.0000203,11.0000203,11.166687,11.166687
17711,15.3333767,15.16671,15.16671,15.3333767,11.0000203,11.0000203,11.166687,11.166687
17712,15.5000434,15.3333767,15.3333767,15.5000434,11.0000203,11.0000203,11.166687,11.166687
17713,15.6667101,15.5000434,15.5000434,15.6667101,11.0000203,11.0000203,11.166687,11.166687
17714,15.8333768,15.6667101,15.6667101,15.8333768,11.0000203,11.0000203,11.166687,11.166687
17715,16.0000435,15.8333768,15.8333768,16.0000435,11.0000203,11.0000203,11.166687,11.166687
17716,16.1667102,16.0000435,16.0000435,16.1667102,11.0000203,11.0000203,11.166687,11.166687
17717,-17.9999633,-18.16663,-18.16663,-17.9999633,10.8333536,10.8333536,11.0000203,11.0000203
17718,-17.8332966,-17.9999633,-17.9999633,-17.8332966,10.8333536,10.8333536,11.0000203,11.0000203
17719,-17.6666299,-17.8332966,-17.8332966,-17.6666299,10.8333536,10.8333536,11.0000203,11.0000203
17720,-17.4999632,-17.6666299,-17.6666299,-17.4999632,10.8333536,10.8333536,11.0000203,11.0000203
17721,-17.3332965,-17.4999632,-17.4999632,-17.3332965,10.8333536,10.8333536,11.0000203,11.0000203
17722,-17.1666298,-17.3332965,-17.3332965,-17.1666298,10.8333536,10.8333536,11.0000203,11.0000203
17723,-16.9999631,-17.1666298,-17.1666298,-16.9999631,10.8333536,10.8333536,11.0000203,11.0000203
17724,-16.8332964,-16.9999631,-16.9999631,-16.8332964,10.8333536,10.8333536,11.0000203,11.0000203
17725,-16.6666297,-16.8332964,-16.8332964,-16.6666297,10.8333536,10.8333536,11.0000203,11.0000203
17726,-16.499963,-16.6666297,-16.6666297,-16.499963,10.8333536,10.8333536,11.0000203,11.0000203
17727,-16.3332963,-16.499963,-16.499963,-16.3332963,10.8333536,10.8333536,11.0000203,11.0000203
17728,-16.1666296,-16.3332963,-16.3332963,-16.1666296,10.8333536,10.8333536,11.0000203,11.0000203
17729,-15.9999629,-16.1666296,-16.1666296,-15.9999629,10.8333536,10.8333536,11.0000203,11.0000203
17730,-15.8332962,-15.9999629,-15.9999629,-15.8332962,10.8333536,10.8333536,11.0000203,11.0000203
17731,-15.6666295,-15.8332962,-15.8332962,-15.6666295,10.8333536,10.8333536,11.0000203,11.0000203
17732,-15.4999628,-15.6666295,-15.6666295,-15.4999628,10.8333536,10.8333536,11.0000203,11.0000203
17733,-15.3332961,-15.4999628,-15.4999628,-15.3332961,10.8333536,10.8333536,11.0000203,11.0000203
17734,-15.1666294,-15.3332961,-15.3332961,-15.1666294,10.8333536,10.8333536,11.0000203,11.0000203
17735,-14.9999627,-15.1666294,-15.1666294,-14.9999627,10.8333536,10.8333536,11.0000203,11.0000203
17736,-14.833296,-14.9999627,-14.9999627,-14.833296,10.8333536,10.8333536,11.0000203,11.0000203
17737,-14.6666293,-14.833296,-14.833296,-14.6666293,10.8333536,10.8333536,11.0000203,11.0000203
17738,-14.4999626,-14.6666293,-14.6666293,-14.4999626,10.8333536,10.8333536,11.0000203,11.0000203
17739,-14.3332959,-14.4999626,-14.4999626,-14.3332959,10.8333536,10.8333536,11.0000203,11.0000203
17740,-14.1666292,-14.3332959,-14.3332959,-14.1666292,10.8333536,10.8333536,11.0000203,11.0000203
17741,-13.9999625,-14.1666292,-14.1666292,-13.9999625,10.8333536,10.8333536,11.0000203,11.0000203
17742,-13.8332958,-13.9999625,-13.9999625,-13.8332958,10.8333536,10.8333536,11.0000203,11.0000203
17743,-13.6666291,-13.8332958,-13.8332958,-13.6666291,10.8333536,10.8333536,11.0000203,11.0000203
17744,-13.4999624,-13.6666291,-13.6666291,-13.4999624,10.8333536,10.8333536,11.0000203,11.0000203
17745,-13.3332957,-13.4999624,-13.4999624,-13.3332957,10.8333536,10.8333536,11.0000203,11.0000203
17746,-13.166629,-13.3332957,-13.3332957,-13.166629,10.8333536,10.8333536,11.0000203,11.0000203
17747,-12.9999623,-13.166629,-13.166629,-12.9999623,10.8333536,10.8333536,11.0000203,11.0000203
17748,-12.8332956,-12.9999623,-12.9999623,-12.8332956,10.8333536,10.8333536,11.0000203,11.0000203
17749,-12.6666289,-12.8332956,-12.8332956,-12.6666289,10.8333536,10.8333536,11.0000203,11.0000203
17750,-12.4999622,-12.6666289,-12.6666289,-12.4999622,10.8333536,10.8333536,11.0000203,11.0000203
17751,-12.3332955,-12.4999622,-12.4999622,-12.3332955,10.8333536,10.8333536,11.0000203,11.0000203
17752,-12.1666288,-12.3332955,-12.3332955,-12.1666288,10.8333536,10.8333536,11.0000203,11.0000203
17753,-11.9999621,-12.1666288,-12.1666288,-11.9999621,10.8333536,10.8333536,11.0000203,11.0000203
17754,-11.8332954,-11.9999621,-11.9999621,-11.8332954,10.8333536,10.8333536,11.0000203,11.0000203
17755,-11.6666287,-11.8332954,-11.8332954,-11.6666287,10.8333536,10.8333536,11.0000203,11.0000203
17756,-11.499962,-11.6666287,-11.6666287,-11.499962,10.8333536,10.8333536,11.0000203,11.0000203
17757,-11.3332953,-11.499962,-11.499962,-11.3332953,10.8333536,10.8333536,11.0000203,11.0000203
17758,-11.1666286,-11.3332953,-11.3332953,-11.1666286,10.8333536,10.8333536,11.0000203,11.0000203
17759,-10.9999619,-11.1666286,-11.1666286,-10.9999619,10.8333536,10.8333536,11.0000203,11.0000203
17760,-10.8332952,-10.9999619,-10.9999619,-10.8332952,10.8333536,10.8333536,11.0000203,11.0000203
17761,-10.6666285,-10.8332952,-10.8332952,-10.6666285,10.8333536,10.8333536,11.0000203,11.0000203
17762,-10.4999618,-10.6666285,-10.6666285,-10.4999618,10.8333536,10.8333536,11.0000203,11.0000203
17763,-10.3332951,-10.4999618,-10.4999618,-10.3332951,10.8333536,10.8333536,11.0000203,11.0000203
17764,-10.1666284,-10.3332951,-10.3332951,-10.1666284,10.8333536,10.8333536,11.0000203,11.0000203
17765,-9.9999617,-10.1666284,-10.1666284,-9.9999617,10.8333536,10.8333536,11.0000203,11.0000203
17766,-9.833295,-9.9999617,-9.9999617,-9.833295,10.8333536,10.8333536,11.0000203,11.0000203
17767,-9.6666283,-9.833295,-9.833295,-9.6666283,10.8333536,10.8333536,11.0000203,11.0000203
17768,-9.4999616,-9.6666283,-9.6666283,-9.4999616,10.8333536,10.8333536,11.0000203,11.0000203
17769,-9.3332949,-9.4999616,-9.4999616,-9.3332949,10.8333536,10.8333536,11.0000203,11.0000203
17770,-9.1666282,-9.3332949,-9.3332949,-9.1666282,10.8333536,10.8333536,11.0000203,11.0000203
17771,-8.9999615,-9.1666282,-9.1666282,-8.9999615,10.8333536,10.8333536,11.0000203,11.0000203
17772,-8.8332948,-8.9999615,-8.9999615,-8.8332948,10.8333536,10.8333536,11.0000203,11.0000203
17773,-8.6666281,-8.8332948,-8.8332948,-8.6666281,10.8333536,10.8333536,11.0000203,11.0000203
17774,-8.4999614,-8.6666281,-8.6666281,-8.4999614,10.8333536,10.8333536,11.0000203,11.0000203
17775,-8.3332947,-8.4999614,-8.4999614,-8.3332947,10.8333536,10.8333536,11.0000203,11.0000203
17776,-8.166628,-8.3332947,-8.3332947,-8.166628,10.8333536,10.8333536,11.0000203,11.0000203
17777,-7.9999613,-8.166628,-8.166628,-7.9999613,10.8333536,10.8333536,11.0000203,11.0000203
17778,-7.8332946,-7.9999613,-7.9999613,-7.8332946,10.8333536,10.8333536,11.0000203,11.0000203
17779,-7.6666279,-7.8332946,-7.8332946,-7.6666279,10.8333536,10.8333536,11.0000203,11.0000203
17780,-7.4999612,-7.6666279,-7.6666279,-7.4999612,10.8333536,10.8333536,11.0000203,11.0000203
17781,-7.3332945,-7.4999612,-7.4999612,-7.3332945,10.8333536,10.8333536,11.0000203,11.0000203
17782,-7.1666278,-7.3332945,-7.3332945,-7.1666278,10.8333536,10.8333536,11.0000203,11.0000203
17783,-6.9999611,-7.1666278,-7.1666278,-6.9999611,10.8333536,10.8333536,11.0000203,11.0000203
17784,-6.8332944,-6.9999611,-6.9999611,-6.8332944,10.8333536,10.8333536,11.0000203,11.0000203
17785,-6.6666277,-6.8332944,-6.8332944,-6.6666277,10.8333536,10.8333536,11.0000203,11.0000203
17786,-6.499961,-6.6666277,-6.6666277,-6.499961,10.8333536,10.8333536,11.0000203,11.0000203
17787,-6.3332943,-6.499961,-6.499961,-6.3332943,10.8333536,10.8333536,11.0000203,11.0000203
17788,-6.1666276,-6.3332943,-6.3332943,-6.1666276,10.8333536,10.8333536,11.0000203,11.0000203
17789,-5.9999609,-6.1666276,-6.1666276,-5.9999609,10.8333536,10.8333536,11.0000203,11.0000203
17790,-5.8332942,-5.9999609,-5.9999609,-5.8332942,10.8333536,10.8333536,11.0000203,11.0000203
17791,-5.6666275,-5.8332942,-5.8332942,-5.6666275,10.8333536,10.8333536,11.0000203,11.0000203
17792,-5.4999608,-5.6666275,-5.6666275,-5.4999608,10.8333536,10.8333536,11.0000203,11.0000203
17793,-5.3332941,-5.4999608,-5.4999608,-5.3332941,10.8333536,10.8333536,11.0000203,11.0000203
17794,-5.1666274,-5.3332941,-5.3332941,-5.1666274,10.8333536,10.8333536,11.0000203,11.0000203
17795,-4.9999607,-5.1666274,-5.1666274,-4.9999607,10.8333536,10.8333536,11.0000203,11.0000203
17796,-4.833294,-4.9999607,-4.9999607,-4.833294,10.8333536,10.8333536,11.0000203,11.0000203
17797,-4.6666273,-4.833294,-4.833294,-4.6666273,10.8333536,10.8333536,11.0000203,11.0000203
17798,-4.4999606,-4.6666273,-4.6666273,-4.4999606,10.8333536,10.8333536,11.0000203,11.0000203
17799,-4.3332939,-4.4999606,-4.4999606,-4.3332939,10.8333536,10.8333536,11.0000203,11.0000203
17800,-4.1666272,-4.3332939,-4.3332939,-4.1666272,10.8333536,10.8333536,11.0000203,11.0000203
17801,-3.9999605,-4.1666272,-4.1666272,-3.9999605,10.8333536,10.8333536,11.0000203,11.0000203
17802,-3.8332938,-3.9999605,-3.9999605,-3.8332938,10.8333536,10.8333536,11.0000203,11.0000203
17803,-3.6666271,-3.8332938,-3.8332938,-3.6666271,10.8333536,10.8333536,11.0000203,11.0000203
17804,-3.4999604,-3.6666271,-3.6666271,-3.4999604,10.8333536,10.8333536,11.0000203,11.0000203
17805,-3.3332937,-3.4999604,-3.4999604,-3.3332937,10.8333536,10.8333536,11.0000203,11.0000203
17806,-3.166627,-3.3332937,-3.3332937,-3.166627,10.8333536,10.8333536,11.0000203,11.0000203
17807,-2.9999603,-3.166627,-3.166627,-2.9999603,10.8333536,10.8333536,11.0000203,11.0000203
17808,-2.8332936,-2.9999603,-2.9999603,-2.8332936,10.8333536,10.8333536,11.0000203,11.0000203
17809,-2.6666269,-2.8332936,-2.8332936,-2.6666269,10.8333536,10.8333536,11.0000203,11.0000203
17810,-2.4999602,-2.6666269,-2.6666269,-2.4999602,10.8333536,10.8333536,11.0000203,11.0000203
17811,-2.3332935,-2.4999602,-2.4999602,-2.3332935,10.8333536,10.8333536,11.0000203,11.0000203
17812,-2.1666268,-2.3332935,-2.3332935,-2.1666268,10.8333536,10.8333536,11.0000203,11.0000203
17813,-1.9999601,-2.1666268,-2.1666268,-1.9999601,10.8333536,10.8333536,11.0000203,11.0000203
17814,-1.8332934,-1.9999601,-1.9999601,-1.8332934,10.8333536,10.8333536,11.0000203,11.0000203
17815,-1.6666267,-1.8332934,-1.8332934,-1.6666267,10.8333536,10.8333536,11.0000203,11.0000203
17816,-1.49996,-1.6666267,-1.6666267,-1.49996,10.8333536,10.8333536,11.0000203,11.0000203
17817,-1.3332933,-1.49996,-1.49996,-1.3332933,10.8333536,10.8333536,11.0000203,11.0000203
17818,-1.1666266,-1.3332933,-1.3332933,-1.1666266,10.8333536,10.8333536,11.0000203,11.0000203
17819,-0.9999599,-1.1666266,-1.1666266,-0.9999599,10.8333536,10.8333536,11.0000203,11.0000203
17820,-0.8332932,-0.9999599,-0.9999599,-0.8332932,10.8333536,10.8333536,11.0000203,11.0000203
17821,-0.6666265,-0.8332932,-0.8332932,-0.6666265,10.8333536,10.8333536,11.0000203,11.0000203
17822,-0.4999598,-0.6666265,-0.6666265,-0.4999598,10.8333536,10.8333536,11.0000203,11.0000203
17823,-0.3332931,-0.4999598,-0.4999598,-0.3332931,10.8333536,10.8333536,11.0000203,11.0000203
17824,-0.1666264,-0.3332931,-0.3332931,-0.1666264,10.8333536,10.8333536,11.0000203,11.0000203
17825,4.03E-05,-0.1666264,-0.1666264,4.03E-05,10.8333536,10.8333536,11.0000203,11.0000203
17826,0.166707,4.03E-05,4.03E-05,0.166707,10.8333536,10.8333536,11.0000203,11.0000203
17827,0.3333737,0.166707,0.166707,0.3333737,10.8333536,10.8333536,11.0000203,11.0000203
17828,0.5000404,0.3333737,0.3333737,0.5000404,10.8333536,10.8333536,11.0000203,11.0000203
17829,0.6667071,0.5000404,0.5000404,0.6667071,10.8333536,10.8333536,11.0000203,11.0000203
17830,0.8333738,0.6667071,0.6667071,0.8333738,10.8333536,10.8333536,11.0000203,11.0000203
17831,1.0000405,0.8333738,0.8333738,1.0000405,10.8333536,10.8333536,11.0000203,11.0000203
17832,1.1667072,1.0000405,1.0000405,1.1667072,10.8333536,10.8333536,11.0000203,11.0000203
17833,1.3333739,1.1667072,1.1667072,1.3333739,10.8333536,10.8333536,11.0000203,11.0000203
17834,1.5000406,1.3333739,1.3333739,1.5000406,10.8333536,10.8333536,11.0000203,11.0000203
17835,1.6667073,1.5000406,1.5000406,1.6667073,10.8333536,10.8333536,11.0000203,11.0000203
17836,1.833374,1.6667073,1.6667073,1.833374,10.8333536,10.8333536,11.0000203,11.0000203
17837,2.0000407,1.833374,1.833374,2.0000407,10.8333536,10.8333536,11.0000203,11.0000203
17838,2.1667074,2.0000407,2.0000407,2.1667074,10.8333536,10.8333536,11.0000203,11.0000203
17839,2.3333741,2.1667074,2.1667074,2.3333741,10.8333536,10.8333536,11.0000203,11.0000203
17840,2.5000408,2.3333741,2.3333741,2.5000408,10.8333536,10.8333536,11.0000203,11.0000203
17841,2.6667075,2.5000408,2.5000408,2.6667075,10.8333536,10.8333536,11.0000203,11.0000203
17842,2.8333742,2.6667075,2.6667075,2.8333742,10.8333536,10.8333536,11.0000203,11.0000203
17843,3.0000409,2.8333742,2.8333742,3.0000409,10.8333536,10.8333536,11.0000203,11.0000203
17844,3.1667076,3.0000409,3.0000409,3.1667076,10.8333536,10.8333536,11.0000203,11.0000203
17845,3.3333743,3.1667076,3.1667076,3.3333743,10.8333536,10.8333536,11.0000203,11.0000203
17846,3.500041,3.3333743,3.3333743,3.500041,10.8333536,10.8333536,11.0000203,11.0000203
17847,3.6667077,3.500041,3.500041,3.6667077,10.8333536,10.8333536,11.0000203,11.0000203
17848,3.8333744,3.6667077,3.6667077,3.8333744,10.8333536,10.8333536,11.0000203,11.0000203
17849,4.0000411,3.8333744,3.8333744,4.0000411,10.8333536,10.8333536,11.0000203,11.0000203
17850,4.1667078,4.0000411,4.0000411,4.1667078,10.8333536,10.8333536,11.0000203,11.0000203
17851,4.3333745,4.1667078,4.1667078,4.3333745,10.8333536,10.8333536,11.0000203,11.0000203
17852,4.5000412,4.3333745,4.3333745,4.5000412,10.8333536,10.8333536,11.0000203,11.0000203
17853,4.6667079,4.5000412,4.5000412,4.6667079,10.8333536,10.8333536,11.0000203,11.0000203
17854,4.8333746,4.6667079,4.6667079,4.8333746,10.8333536,10.8333536,11.0000203,11.0000203
17855,5.0000413,4.8333746,4.8333746,5.0000413,10.8333536,10.8333536,11.0000203,11.0000203
17856,5.166708,5.0000413,5.0000413,5.166708,10.8333536,10.8333536,11.0000203,11.0000203
17857,5.3333747,5.166708,5.166708,5.3333747,10.8333536,10.8333536,11.0000203,11.0000203
17858,5.5000414,5.3333747,5.3333747,5.5000414,10.8333536,10.8333536,11.0000203,11.0000203
17859,5.6667081,5.5000414,5.5000414,5.6667081,10.8333536,10.8333536,11.0000203,11.0000203
17860,5.8333748,5.6667081,5.6667081,5.8333748,10.8333536,10.8333536,11.0000203,11.0000203
17861,6.0000415,5.8333748,5.8333748,6.0000415,10.8333536,10.8333536,11.0000203,11.0000203
17862,6.1667082,6.0000415,6.0000415,6.1667082,10.8333536,10.8333536,11.0000203,11.0000203
17863,6.3333749,6.1667082,6.1667082,6.3333749,10.8333536,10.8333536,11.0000203,11.0000203
17864,6.5000416,6.3333749,6.3333749,6.5000416,10.8333536,10.8333536,11.0000203,11.0000203
17865,6.6667083,6.5000416,6.5000416,6.6667083,10.8333536,10.8333536,11.0000203,11.0000203
17866,6.833375,6.6667083,6.6667083,6.833375,10.8333536,10.8333536,11.0000203,11.0000203
17867,7.0000417,6.833375,6.833375,7.0000417,10.8333536,10.8333536,11.0000203,11.0000203
17868,7.1667084,7.0000417,7.0000417,7.1667084,10.8333536,10.8333536,11.0000203,11.0000203
17869,7.3333751,7.1667084,7.1667084,7.3333751,10.8333536,10.8333536,11.0000203,11.0000203
17870,7.5000418,7.3333751,7.3333751,7.5000418,10.8333536,10.8333536,11.0000203,11.0000203
17871,7.6667085,7.5000418,7.5000418,7.6667085,10.8333536,10.8333536,11.0000203,11.0000203
17872,7.8333752,7.6667085,7.6667085,7.8333752,10.8333536,10.8333536,11.0000203,11.0000203
17873,8.0000419,7.8333752,7.8333752,8.0000419,10.8333536,10.8333536,11.0000203,11.0000203
17874,8.1667086,8.0000419,8.0000419,8.1667086,10.8333536,10.8333536,11.0000203,11.0000203
17875,8.3333753,8.1667086,8.1667086,8.3333753,10.8333536,10.8333536,11.0000203,11.0000203
17876,8.500042,8.3333753,8.3333753,8.500042,10.8333536,10.8333536,11.0000203,11.0000203
17877,8.6667087,8.500042,8.500042,8.6667087,10.8333536,10.8333536,11.0000203,11.0000203
17878,8.8333754,8.6667087,8.6667087,8.8333754,10.8333536,10.8333536,11.0000203,11.0000203
17879,9.0000421,8.8333754,8.8333754,9.0000421,10.8333536,10.8333536,11.0000203,11.0000203
17880,9.1667088,9.0000421,9.0000421,9.1667088,10.8333536,10.8333536,11.0000203,11.0000203
