"FID","Crop","Pst","Pen","Hst","Hen"
"7793","Yam","11.03","5",NA,NA
"7793","Cassava","3.03","9",NA,NA
"7793","Cowpea","9.03","10",NA,NA
"7793","Onion","11.03","1",NA,NA
"7793","Eggplant","5.03","1",NA,NA
"7793","Cabbage","8.03","12",NA,NA
"7793","Soy","7.03","12.48",NA,NA
"7794","Maize","3.03","9",NA,NA
"7794","Yam","11.03","5",NA,NA
"7794","Cassava","3.03","9",NA,NA
"7794","Cowpea","9.03","10",NA,NA
"7794","Onion","11.03","1",NA,NA
"7794","Eggplant","5.03","1",NA,NA
"7794","Cabbage","8.03","12",NA,NA
"7794","Soy","7.03","12.48",NA,NA
"7795","Maize","3.03","9",NA,NA
"7795","Yam","11.03","5",NA,NA
"7795","Cassava","3.03","9",NA,NA
"7795","Cowpea","9.03","10",NA,NA
"7795","Onion","11.03","1",NA,NA
"7795","Eggplant","5.03","1",NA,NA
"7795","Cabbage","8.03","12",NA,NA
"7795","Soy","7.03","12.48",NA,NA
"7796","Maize","3.03","9",NA,NA
"7796","Yam","11.03","5",NA,NA
"7796","Cassava","3.03","9",NA,NA
"7796","Cowpea","9.03","10",NA,NA
"7796","Onion","11.03","1",NA,NA
"7796","Eggplant","5.03","1",NA,NA
"7796","Cabbage","8.03","12",NA,NA
"7796","Soy","7.03","12.48",NA,NA
"7797","Maize","3.03","9",NA,NA
"7797","Yam","11.03","5",NA,NA
"7797","Cassava","3.03","9",NA,NA
"7797","Cowpea","9.03","10",NA,NA
"7797","Onion","11.03","1",NA,NA
"7797","Eggplant","5.03","1",NA,NA
"7797","Cabbage","8.03","12",NA,NA
"7797","Soy","7.03","12.48",NA,NA
"7798","Maize","3.03","9",NA,NA
"7798","Yam","11.03","5",NA,NA
"7798","Cassava","3.03","9",NA,NA
"7798","Cowpea","9.03","10",NA,NA
"7798","Onion","11.03","1",NA,NA
"7798","Eggplant","5.03","1",NA,NA
"7798","Cabbage","8.03","12",NA,NA
"7798","Soy","7.03","12.48",NA,NA
"7799","Maize","3.03","9",NA,NA
"7799","Yam","11.03","5",NA,NA
"7799","Cassava","3.03","9",NA,NA
"7799","Cowpea","9.03","10",NA,NA
"7799","Onion","11.03","1",NA,NA
"7799","Eggplant","5.03","1",NA,NA
"7799","Cabbage","8.03","12",NA,NA
"7799","Soy","7.03","12.48",NA,NA
"7800","Maize","3.03","9",NA,NA
"7800","Yam","11.03","5",NA,NA
"7800","Cassava","3.03","9",NA,NA
"7800","Cowpea","9.03","10",NA,NA
"7800","Onion","11.03","1",NA,NA
"7800","Eggplant","5.03","1",NA,NA
"7800","Cabbage","8.03","12",NA,NA
"7800","Soy","7.03","12.48",NA,NA
"7801","Maize","3.03","9",NA,NA
"7801","Yam","11.03","5",NA,NA
"7801","Cassava","3.03","9",NA,NA
"7801","Cowpea","9.03","10",NA,NA
"7801","Onion","11.03","1",NA,NA
"7801","Eggplant","5.03","1",NA,NA
"7801","Cabbage","8.03","12",NA,NA
"7801","Soy","7.03","12.48",NA,NA
"7802","Maize","3.03","9",NA,NA
"7802","Yam","11.03","5",NA,NA
"7802","Cassava","3.03","9",NA,NA
"7802","Cowpea","9.03","10",NA,NA
"7802","Onion","11.03","1",NA,NA
"7802","Eggplant","5.03","1",NA,NA
"7802","Cabbage","8.03","12",NA,NA
"7802","Soy","7.03","12.48",NA,NA
"7803","Maize","3.03","9",NA,NA
"7803","Yam","11.03","5",NA,NA
"7803","Cassava","3.03","9",NA,NA
"7803","Cowpea","9.03","10",NA,NA
"7803","Onion","11.03","1",NA,NA
"7803","Eggplant","5.03","1",NA,NA
"7803","Cabbage","8.03","12",NA,NA
"7803","Soy","7.03","12.48",NA,NA
"7804","Maize","3.03","9",NA,NA
"7804","Yam","11.03","5",NA,NA
"7804","Cassava","3.03","9",NA,NA
"7804","Cowpea","9.03","10",NA,NA
"7804","Onion","11.03","1",NA,NA
"7804","Eggplant","5.03","1",NA,NA
"7804","Cabbage","8.03","12",NA,NA
"7804","Soy","7.03","12.48",NA,NA
"7805","Maize","3.03","9",NA,NA
"7805","Yam","11.03","5",NA,NA
"7805","Cassava","3.03","9",NA,NA
"7805","Cowpea","9.03","10",NA,NA
"7805","Onion","11.03","1",NA,NA
"7805","Eggplant","5.03","1",NA,NA
"7805","Cabbage","8.03","12",NA,NA
"7805","Soy","7.03","12.48",NA,NA
"7806","Maize","3.03","9",NA,NA
"7806","Yam","11.03","5",NA,NA
"7806","Cassava","3.03","9",NA,NA
"7806","Cowpea","9.03","10",NA,NA
"7806","Onion","11.03","1",NA,NA
"7806","Eggplant","5.03","1",NA,NA
"7806","Cabbage","8.03","12",NA,NA
"7806","Soy","7.03","12.48",NA,NA
"7807","Maize","3.03","9",NA,NA
"7807","Yam","11.03","5",NA,NA
"7807","Cassava","3.03","9",NA,NA
"7807","Cowpea","9.03","10",NA,NA
"7807","Onion","11.03","1",NA,NA
"7807","Eggplant","5.03","1",NA,NA
"7807","Cabbage","8.03","12",NA,NA
"7807","Soy","7.03","12.48",NA,NA
"7808","Maize","3.03","9",NA,NA
"7808","Yam","11.03","5",NA,NA
"7808","Cassava","3.03","9",NA,NA
"7808","Cowpea","9.03","10",NA,NA
"7808","Onion","11.03","1",NA,NA
"7808","Eggplant","5.03","1",NA,NA
"7808","Cabbage","8.03","12",NA,NA
"7808","Soy","7.03","12.48",NA,NA
"7891","Sorghum","6.03","8","10.03","12"
"7891","Maize","5.48","7.48","9.03","11"
"7891","Yam","1.03","4","7.03","11.5"
"7891","Cowpea","4.5","6","9.5","10.48"
"7891","Onion","11.03","1","2.5","4.5"
"7891","Okra","4.5","7","6.03","10"
"7891","Eggplant","4.5","7","6.5","12"
"7891","Carrot","4.5","7","7.48","10"
"7891","Cabbage","4.5","7","7.03","9.5"
"7891","Soy","7.48","8.48","11.5","12.48"
"7892","Sorghum","6.03","8","10.03","12"
"7892","Maize","5.48","7.48","9.03","11"
"7892","Yam","1.03","4","7.03","11.5"
"7892","Cowpea","4.5","6","9.5","10.48"
"7892","Onion","11.03","1","2.5","4.5"
"7892","Okra","4.5","7","6.03","10"
"7892","Eggplant","4.5","7","6.5","12"
"7892","Carrot","4.5","7","7.48","10"
"7892","Cabbage","4.5","7","7.03","9.5"
"7892","Soy","7.48","8.48","11.5","12.48"
"7893","Sorghum","6.03","8","10.03","12"
"7893","Maize","5.48","7.48","9.03","11"
"7893","Yam","1.03","4","7.03","11.5"
"7893","Cowpea","4.5","6","9.5","10.48"
"7893","Onion","11.03","1","2.5","4.5"
"7893","Okra","4.5","7","6.03","10"
"7893","Eggplant","4.5","7","6.5","12"
"7893","Carrot","4.5","7","7.48","10"
"7893","Cabbage","4.5","7","7.03","9.5"
"7893","Soy","7.48","8.48","11.5","12.48"
"7894","Sorghum","6.03","8","10.03","12"
"7894","Maize","5.48","7.48","9.03","11"
"7894","Yam","1.03","4","7.03","11.5"
"7894","Cowpea","4.5","6","9.5","10.48"
"7894","Onion","11.03","1","2.5","4.5"
"7894","Okra","4.5","7","6.03","10"
"7894","Eggplant","4.5","7","6.5","12"
"7894","Carrot","4.5","7","7.48","10"
"7894","Cabbage","4.5","7","7.03","9.5"
"7894","Soy","7.48","8.48","11.5","12.48"
"7895","Sorghum","6.03","8","10.03","12"
"7895","Maize","5.48","7.48","9.03","11"
"7895","Yam","1.03","4","7.03","11.5"
"7895","Cowpea","4.5","6","9.5","10.48"
"7895","Onion","11.03","1","2.5","4.5"
"7895","Okra","4.5","7","6.03","10"
"7895","Eggplant","4.5","7","6.5","12"
"7895","Carrot","4.5","7","7.48","10"
"7895","Cabbage","4.5","7","7.03","9.5"
"7895","Soy","7.48","8.48","11.5","12.48"
"7896","Sorghum","6.03","8","10.03","12"
"7896","Maize","5.48","7.48","9.03","11"
"7896","Yam","1.03","4","7.03","11.5"
"7896","Cowpea","4.5","6","9.5","10.48"
"7896","Onion","11.03","1","2.5","4.5"
"7896","Okra","4.5","7","6.03","10"
"7896","Eggplant","4.5","7","6.5","12"
"7896","Carrot","4.5","7","7.48","10"
"7896","Cabbage","4.5","7","7.03","9.5"
"7896","Soy","7.48","8.48","11.5","12.48"
"7897","Sorghum","6.03","8","10.03","12"
"7897","Maize","5.48","7.48","9.03","11"
"7897","Yam","1.03","4","7.03","11.5"
"7897","Cowpea","4.5","6","9.5","10.48"
"7897","Onion","11.03","1","2.5","4.5"
"7897","Okra","4.5","7","6.03","10"
"7897","Eggplant","4.5","7","6.5","12"
"7897","Carrot","4.5","7","7.48","10"
"7897","Cabbage","4.5","7","7.03","9.5"
"7897","Soy","7.48","8.48","11.5","12.48"
"7898","Sorghum","6.03","8","10.03","12"
"7898","Maize","5.48","7.48","9.03","11"
"7898","Yam","1.03","4","7.03","11.5"
"7898","Cowpea","4.5","6","9.5","10.48"
"7898","Onion","11.03","1","2.5","4.5"
"7898","Okra","4.5","7","6.03","10"
"7898","Eggplant","4.5","7","6.5","12"
"7898","Carrot","4.5","7","7.48","10"
"7898","Cabbage","4.5","7","7.03","9.5"
"7898","Soy","7.48","8.48","11.5","12.48"
"7899","Sorghum","6.03","8","10.03","12"
"7899","Maize","5.48","7.48","9.03","11"
"7899","Yam","1.03","4","7.03","11.5"
"7899","Cowpea","4.5","6","9.5","10.48"
"7899","Onion","11.03","1","2.5","4.5"
"7899","Okra","4.5","7","6.03","10"
"7899","Eggplant","4.5","7","6.5","12"
"7899","Carrot","4.5","7","7.48","10"
"7899","Cabbage","4.5","7","7.03","9.5"
"7899","Soy","7.48","8.48","11.5","12.48"
"7900","Sorghum","6.03","8","10.03","12"
"7900","Maize","5.48","7.48","9.03","11"
"7900","Yam","1.03","4","7.03","11.5"
"7900","Cowpea","4.5","6","9.5","10.48"
"7900","Onion","11.03","1","2.5","4.5"
"7900","Okra","4.5","7","6.03","10"
"7900","Eggplant","4.5","7","6.5","12"
"7900","Carrot","4.5","7","7.48","10"
"7900","Cabbage","4.5","7","7.03","9.5"
"7900","Soy","7.48","8.48","11.5","12.48"
"7901","Sorghum","6.03","8","10.03","12"
"7901","Maize","5.48","7.48","9.03","11"
"7901","Yam","1.03","4","7.03","11.5"
"7901","Cowpea","4.5","6","9.5","10.48"
"7901","Onion","11.03","1","2.5","4.5"
"7901","Okra","4.5","7","6.03","10"
"7901","Eggplant","4.5","7","6.5","12"
"7901","Carrot","4.5","7","7.48","10"
"7901","Cabbage","4.5","7","7.03","9.5"
"7901","Soy","7.48","8.48","11.5","12.48"
"7902","Sorghum","6.03","8","10.03","12"
"7902","Maize","5.48","7.48","9.03","11"
"7902","Yam","1.03","4","7.03","11.5"
"7902","Cowpea","4.5","6","9.5","10.48"
"7902","Onion","11.03","1","2.5","4.5"
"7902","Okra","4.5","7","6.03","10"
"7902","Eggplant","4.5","7","6.5","12"
"7902","Carrot","4.5","7","7.48","10"
"7902","Cabbage","4.5","7","7.03","9.5"
"7902","Soy","7.48","8.48","11.5","12.48"
"7903","Sorghum","6.03","8","10.03","12"
"7903","Maize","5.48","7.48","9.03","11"
"7903","Yam","1.03","4","7.03","11.5"
"7903","Cowpea","4.5","6","9.5","10.48"
"7903","Onion","11.03","1","2.5","4.5"
"7903","Okra","4.5","7","6.03","10"
"7903","Eggplant","4.5","7","6.5","12"
"7903","Carrot","4.5","7","7.48","10"
"7903","Cabbage","4.5","7","7.03","9.5"
"7903","Soy","7.48","8.48","11.5","12.48"
"7904","Sorghum","6.03","8","10.03","12"
"7904","Maize","5.48","7.48","9.03","11"
"7904","Yam","1.03","4","7.03","11.5"
"7904","Cowpea","4.5","6","9.5","10.48"
"7904","Onion","11.03","1","2.5","4.5"
"7904","Okra","4.5","7","6.03","10"
"7904","Eggplant","4.5","7","6.5","12"
"7904","Carrot","4.5","7","7.48","10"
"7904","Cabbage","4.5","7","7.03","9.5"
"7904","Soy","7.48","8.48","11.5","12.48"
"7905","Sorghum","6.03","8","10.03","12"
"7905","Maize","5.48","7.48","9.03","11"
"7905","Yam","1.03","4","7.03","11.5"
"7905","Cowpea","4.5","6","9.5","10.48"
"7905","Onion","11.03","1","2.5","4.5"
"7905","Okra","4.5","7","6.03","10"
"7905","Eggplant","4.5","7","6.5","12"
"7905","Carrot","4.5","7","7.48","10"
"7905","Cabbage","4.5","7","7.03","9.5"
"7905","Soy","7.48","8.48","11.5","12.48"
"7906","Sorghum","5.03","7","10.03","12"
"7906","Maize","5.48","7.48","9.03","11"
"7906","Yam","1.03","4","7.03","11.5"
"7906","Cassava","4.5","6","12.48","4"
"7906","Cowpea","3.48","6","9.03","10.48"
"7906","Onion","11.03","1","2.5","4.5"
"7906","Okra","4.5","7","6.03","10"
"7906","Eggplant","4.5","7","6.5","12"
"7906","Carrot","4.5","7","7.48","10"
"7906","Cabbage","4.5","7","7.03","9.5"
"7906","Soy","7.48","8.48","11.5","12.48"
"7907","Sorghum","5.03","7","10.03","12"
"7907","Maize","5.48","7.48","9.03","11"
"7907","Yam","1.03","4","7.03","11.5"
"7907","Cassava","4.5","6","12.48","4"
"7907","Cowpea","3.48","6","9.03","10.48"
"7907","Onion","11.03","1","2.5","4.5"
"7907","Okra","4.5","7","6.03","10"
"7907","Eggplant","4.5","7","6.5","12"
"7907","Carrot","4.5","7","7.48","10"
"7907","Cabbage","4.5","7","7.03","9.5"
"7907","Soy","7.48","8.48","11.5","12.48"
"7908","Sorghum","6.03","8","10.03","12"
"7908","Maize","5.48","7.48","9.03","11"
"7908","Yam","1.03","4","7.03","11.5"
"7908","Cowpea","4.5","6","9.5","10.48"
"7908","Onion","11.03","1","2.5","4.5"
"7908","Okra","4.5","7","6.03","10"
"7908","Eggplant","4.5","7","6.5","12"
"7908","Carrot","4.5","7","7.48","10"
"7908","Cabbage","4.5","7","7.03","9.5"
"7908","Soy","7.48","8.48","11.5","12.48"
"7909","Sorghum","6.03","8","10.03","12"
"7909","Maize","5.48","7.48","9.03","11"
"7909","Yam","1.03","4","7.03","11.5"
"7909","Cowpea","4.5","6","9.5","10.48"
"7909","Onion","11.03","1","2.5","4.5"
"7909","Okra","4.5","7","6.03","10"
"7909","Eggplant","4.5","7","6.5","12"
"7909","Carrot","4.5","7","7.48","10"
"7909","Cabbage","4.5","7","7.03","9.5"
"7909","Soy","7.48","8.48","11.5","12.48"
"7910","Sorghum","6.03","8","10.03","12"
"7910","Maize","5.48","7.48","9.03","11"
"7910","Yam","1.03","4","7.03","11.5"
"7910","Cowpea","4.5","6","9.5","10.48"
"7910","Onion","11.03","1","2.5","4.5"
"7910","Okra","4.5","7","6.03","10"
"7910","Eggplant","4.5","7","6.5","12"
"7910","Carrot","4.5","7","7.48","10"
"7910","Cabbage","4.5","7","7.03","9.5"
"7910","Soy","7.48","8.48","11.5","12.48"
"7911","Sorghum","6.03","8","10.03","12"
"7911","Maize","5.48","7.48","9.03","11"
"7911","Yam","1.03","4","7.03","11.5"
"7911","Cowpea","4.5","6","9.5","10.48"
"7911","Onion","11.03","1","2.5","4.5"
"7911","Okra","4.5","7","6.03","10"
"7911","Eggplant","4.5","7","6.5","12"
"7911","Carrot","4.5","7","7.48","10"
"7911","Cabbage","4.5","7","7.03","9.5"
"7911","Soy","7.48","8.48","11.5","12.48"
"7912","Sorghum","6.03","8","10.03","12"
"7912","Maize","5.48","7.48","9.03","11"
"7912","Yam","1.03","4","7.03","11.5"
"7912","Cowpea","4.5","6","9.5","10.48"
"7912","Onion","11.03","1","2.5","4.5"
"7912","Okra","4.5","7","6.03","10"
"7912","Eggplant","4.5","7","6.5","12"
"7912","Carrot","4.5","7","7.48","10"
"7912","Cabbage","4.5","7","7.03","9.5"
"7912","Soy","7.48","8.48","11.5","12.48"
"7913","Sorghum","6.03","8","10.03","12"
"7913","Maize","5.48","7.48","9.03","11"
"7913","Yam","1.03","4","7.03","11.5"
"7913","Cowpea","4.5","6","9.5","10.48"
"7913","Onion","11.03","1","2.5","4.5"
"7913","Okra","4.5","7","6.03","10"
"7913","Eggplant","4.5","7","6.5","12"
"7913","Carrot","4.5","7","7.48","10"
"7913","Cabbage","4.5","7","7.03","9.5"
"7913","Soy","7.48","8.48","11.5","12.48"
"7914","Sorghum","5.03","7","10.03","12"
"7914","Maize","5.48","7.48","9.03","11"
"7914","Yam","1.03","4","7.03","11.5"
"7914","Cassava","4.5","6","12.48","4"
"7914","Cowpea","3.48","6","9.03","10.48"
"7914","Onion","11.03","1","2.5","4.5"
"7914","Okra","4.5","7","6.03","10"
"7914","Eggplant","4.5","7","6.5","12"
"7914","Carrot","4.5","7","7.48","10"
"7914","Cabbage","4.5","7","7.03","9.5"
"7914","Soy","7.48","8.48","11.5","12.48"
"7915","Sorghum","5.03","7","10.03","12"
"7915","Maize","5.48","7.48","9.03","11"
"7915","Yam","1.03","4","7.03","11.5"
"7915","Cassava","4.5","6","12.48","4"
"7915","Cowpea","3.48","6","9.03","10.48"
"7915","Onion","11.03","1","2.5","4.5"
"7915","Okra","4.5","7","6.03","10"
"7915","Eggplant","4.5","7","6.5","12"
"7915","Carrot","4.5","7","7.48","10"
"7915","Cabbage","4.5","7","7.03","9.5"
"7915","Soy","7.48","8.48","11.5","12.48"
"7916","Sorghum","5.03","7","10.03","12"
"7916","Maize","5.48","7.48","9.03","11"
"7916","Yam","1.03","4","7.03","11.5"
"7916","Cassava","4.5","6","12.48","4"
"7916","Cowpea","3.48","6","9.03","10.48"
"7916","Onion","11.03","1","2.5","4.5"
"7916","Okra","4.5","7","6.03","10"
"7916","Eggplant","4.5","7","6.5","12"
"7916","Carrot","4.5","7","7.48","10"
"7916","Cabbage","4.5","7","7.03","9.5"
"7916","Soy","7.48","8.48","11.5","12.48"
"7917","Sorghum","5.03","7","10.03","12"
"7917","Maize","5.48","7.48","9.03","11"
"7917","Yam","1.03","4","7.03","11.5"
"7917","Cassava","4.5","6","12.48","4"
"7917","Cowpea","3.48","6","9.03","10.48"
"7917","Onion","11.03","1","2.5","4.5"
"7917","Okra","4.5","7","6.03","10"
"7917","Eggplant","4.5","7","6.5","12"
"7917","Carrot","4.5","7","7.48","10"
"7917","Cabbage","4.5","7","7.03","9.5"
"7917","Soy","7.48","8.48","11.5","12.48"
"7918","Sorghum","5.03","7","10.03","12"
"7918","Maize","5.48","7.48","9.03","11"
"7918","Yam","1.03","4","7.03","11.5"
"7918","Cassava","4.5","6","12.48","4"
"7918","Cowpea","3.48","6","9.03","10.48"
"7918","Onion","11.03","1","2.5","4.5"
"7918","Okra","4.5","7","6.03","10"
"7918","Eggplant","4.5","7","6.5","12"
"7918","Carrot","4.5","7","7.48","10"
"7918","Cabbage","4.5","7","7.03","9.5"
"7918","Soy","7.48","8.48","11.5","12.48"
"7919","Sorghum","5.03","7","10.03","12"
"7919","Maize","5.48","7.48","9.03","11"
"7919","Yam","1.03","4","7.03","11.5"
"7919","Cassava","4.5","6","12.48","4"
"7919","Cowpea","3.48","6","9.03","10.48"
"7919","Onion","11.03","1","2.5","4.5"
"7919","Okra","4.5","7","6.03","10"
"7919","Eggplant","4.5","7","6.5","12"
"7919","Carrot","4.5","7","7.48","10"
"7919","Cabbage","4.5","7","7.03","9.5"
"7919","Soy","7.48","8.48","11.5","12.48"
"7920","Sorghum","5.03","7","10.03","12"
"7920","Maize","5.48","7.48","9.03","11"
"7920","Yam","1.03","4","7.03","11.5"
"7920","Cassava","4.5","6","12.48","4"
"7920","Cowpea","3.48","6","9.03","10.48"
"7920","Onion","11.03","1","2.5","4.5"
"7920","Okra","4.5","7","6.03","10"
"7920","Eggplant","4.5","7","6.5","12"
"7920","Carrot","4.5","7","7.48","10"
"7920","Cabbage","4.5","7","7.03","9.5"
"7920","Soy","7.48","8.48","11.5","12.48"
"7921","Sorghum","5.03","7","10.03","12"
"7921","Maize","5.48","7.48","9.03","11"
"7921","Yam","1.03","4","7.03","11.5"
"7921","Cassava","4.5","6","12.48","4"
"7921","Cowpea","3.48","6","9.03","10.48"
"7921","Onion","11.03","1","2.5","4.5"
"7921","Okra","4.5","7","6.03","10"
"7921","Eggplant","4.5","7","6.5","12"
"7921","Carrot","4.5","7","7.48","10"
"7921","Cabbage","4.5","7","7.03","9.5"
"7921","Soy","7.48","8.48","11.5","12.48"
"7922","Sorghum","7.32","8","11.33","12.65"
"7922","Maize","5.65","6.67","9.33","10"
"7922","Yam","12.32","3.32","7.32","12.32"
"7922","Cassava","6.67","7.65","11.33","1.32"
"7922","Bambara Nut","5.03","6.67","9.33","10.65"
"7922","Cowpea","4.67","7.32","10.32","11.67"
"7922","Onion","8.32","11.33","10","10"
"7922","Soy","6.03","7.65","10.03","11.67"
"7923","Sorghum","7.32","8","11.33","12.65"
"7923","Maize","5.65","6.67","9.33","10"
"7923","Yam","12.32","3.32","7.32","12.32"
"7923","Cassava","6.67","7.65","11.33","1.32"
"7923","Bambara Nut","5.03","6.67","9.33","10.65"
"7923","Cowpea","4.67","7.32","10.32","11.67"
"7923","Onion","8.32","11.33","10","10"
"7923","Soy","6.03","7.65","10.03","11.67"
"7924","Sorghum","7.32","8","11.33","12.65"
"7924","Maize","5.65","6.67","9.33","10"
"7924","Yam","12.32","3.32","7.32","12.32"
"7924","Cassava","6.67","7.65","11.33","1.32"
"7924","Bambara Nut","5.03","6.67","9.33","10.65"
"7924","Cowpea","4.67","7.32","10.32","11.67"
"7924","Onion","8.32","11.33","10","10"
"7924","Soy","6.03","7.65","10.03","11.67"
"7925","Sorghum","7.32","8","11.33","12.65"
"7925","Maize","5.65","6.67","9.33","10"
"7925","Yam","12.32","3.32","7.32","12.32"
"7925","Cassava","6.67","7.65","11.33","1.32"
"7925","Bambara Nut","5.03","6.67","9.33","10.65"
"7925","Cowpea","4.67","7.32","10.32","11.67"
"7925","Onion","8.32","11.33","10","10"
"7925","Soy","6.03","7.65","10.03","11.67"
"7926","Sorghum","7.32","8","11.33","12.65"
"7926","Maize","5.65","6.67","9.33","10"
"7926","Yam","12.32","3.32","7.32","12.32"
"7926","Cassava","6.67","7.65","11.33","1.32"
"7926","Bambara Nut","5.03","6.67","9.33","10.65"
"7926","Cowpea","4.67","7.32","10.32","11.67"
"7926","Onion","8.32","11.33","10","10"
"7926","Soy","6.03","7.65","10.03","11.67"
"7927","Sorghum","7.32","8","11.33","12.65"
"7927","Maize","5.65","6.67","9.33","10"
"7927","Yam","12.32","3.32","7.32","12.32"
"7927","Cassava","6.67","7.65","11.33","1.32"
"7927","Bambara Nut","5.03","6.67","9.33","10.65"
"7927","Cowpea","4.67","7.32","10.32","11.67"
"7927","Onion","8.32","11.33","10","10"
"7927","Soy","6.03","7.65","10.03","11.67"
"7928","Sorghum","7.32","8","11.33","12.65"
"7928","Maize","5.65","6.67","9.33","10"
"7928","Yam","12.32","3.32","7.32","12.32"
"7928","Cassava","6.67","7.65","11.33","1.32"
"7928","Bambara Nut","5.03","6.67","9.33","10.65"
"7928","Cowpea","4.67","7.32","10.32","11.67"
"7928","Onion","8.32","11.33","10","10"
"7928","Soy","6.03","7.65","10.03","11.67"
"7929","Sorghum","7.32","8","11.33","12.65"
"7929","Maize","5.65","6.67","9.33","10"
"7929","Yam","12.32","3.32","7.32","12.32"
"7929","Cassava","6.67","7.65","11.33","1.32"
"7929","Bambara Nut","5.03","6.67","9.33","10.65"
"7929","Cowpea","4.67","7.32","10.32","11.67"
"7929","Onion","8.32","11.33","10","10"
"7929","Soy","6.03","7.65","10.03","11.67"
"7930","Sorghum","7.32","8","11.33","12.65"
"7930","Maize","5.65","6.67","9.33","10"
"7930","Yam","12.32","3.32","7.32","12.32"
"7930","Cassava","6.67","7.65","11.33","1.32"
"7930","Bambara Nut","5.03","6.67","9.33","10.65"
"7930","Cowpea","4.67","7.32","10.32","11.67"
"7930","Onion","8.32","11.33","10","10"
"7930","Soy","6.03","7.65","10.03","11.67"
"7931","Sorghum","7.32","8","11.33","12.65"
"7931","Maize","5.65","6.67","9.33","10"
"7931","Yam","12.32","3.32","7.32","12.32"
"7931","Cassava","6.67","7.65","11.33","1.32"
"7931","Bambara Nut","5.03","6.67","9.33","10.65"
"7931","Cowpea","4.67","7.32","10.32","11.67"
"7931","Onion","8.32","11.33","10","10"
"7931","Soy","6.03","7.65","10.03","11.67"
"7932","Sorghum","7.32","8","11.33","12.65"
"7932","Maize","5.65","6.67","9.33","10"
"7932","Yam","12.32","3.32","7.32","12.32"
"7932","Cassava","6.67","7.65","11.33","1.32"
"7932","Bambara Nut","5.03","6.67","9.33","10.65"
"7932","Cowpea","4.67","7.32","10.32","11.67"
"7932","Onion","8.32","11.33","10","10"
"7932","Soy","6.03","7.65","10.03","11.67"
"7933","Sorghum","7.32","8","11.33","12.65"
"7933","Maize","5.65","6.67","9.33","10"
"7933","Yam","12.32","3.32","7.32","12.32"
